,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Her2+ IDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S10-28388_,,,,,,,,,,,,M-S10-28388_1,,,,,,,,,,,,M-S10-28388_2,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel)
,3,2,1185,816,244,2,1,1,1185,816,0,,2,3,465,267,203,3,1,1,465,267,0,,3,3,2079,2145,232,3,1,1,2079,2145,0
,3,2,1254,753,254,2,1,1,1254,753,0,,2,3,576,393,202,3,1,1,576,393,0,,3,3,2070,2214,235,3,1,1,2070,2214,0
,3,2,1335,687,267,2,1,1,1335,687,0,,2,3,678,315,205,3,1,1,678,315,0,,3,3,2028,2187,246,3,1,1,2028,2187,0
,3,2,1506,885,339,2,1,1,1506,885,0,,2,3,837,231,204,3,1,1,837,231,0,,3,3,1989,2241,236,3,1,1,1989,2241,0
,3,2,1554,843,279,2,1,1,1554,843,0,,2,3,822,189,204,3,1,1,822,189,0,,3,3,1947,2265,224,3,1,1,1947,2265,0
,3,2,1389,651,269,2,1,1,1389,651,0,,2,3,885,303,207,3,1,1,885,303,0,,3,3,1989,2355,219,3,1,1,1989,2355,0
,3,2,1458,639,265,2,1,1,1458,639,0,,2,3,939,435,204,3,1,1,939,435,0,,3,3,1938,2151,226,3,1,1,1938,2151,0
,3,2,1470,588,285,2,1,1,1470,588,0,,2,3,960,417,204,3,1,1,960,417,0,,3,3,1884,2037,245,3,1,1,1884,2037,0
,3,2,1524,597,291,2,1,1,1524,597,0,,2,3,834,516,207,3,1,1,834,516,0,,3,3,1836,2013,240,3,1,1,1836,2013,0
,3,2,1560,543,265,2,1,1,1560,543,0,,2,3,837,636,201,3,1,1,837,636,0,,3,3,1842,1983,232,3,1,1,1842,1983,0
,3,2,1617,528,291,2,1,1,1617,528,0,,2,3,645,501,204,3,1,1,645,501,0,,3,3,1806,1935,233,3,1,1,1806,1935,0
,3,2,1674,528,267,2,1,1,1674,528,0,,2,3,633,420,207,3,1,1,633,420,0,,3,3,1806,1863,223,3,1,1,1806,1863,0
,3,2,1695,522,277,2,1,1,1695,522,0,,2,3,543,498,207,3,1,1,543,498,0,,3,3,1854,1821,213,3,1,1,1854,1821,0
,3,2,1791,510,289,2,1,1,1791,510,0,,2,3,492,462,201,3,1,1,492,462,0,,3,3,1776,1785,216,3,1,1,1776,1785,0
,3,2,1782,489,275,2,1,1,1782,489,0,,2,3,459,507,210,3,1,1,459,507,0,,3,3,1752,1764,232,3,1,1,1752,1764,0
,3,2,1872,453,260,2,1,1,1872,453,0,,2,3,510,525,208,3,1,1,510,525,0,,3,3,1821,1725,219,3,1,1,1821,1725,0
,3,2,1899,516,317,2,1,1,1899,516,0,,2,3,507,579,201,3,1,1,507,579,0,,3,3,1767,1677,224,3,1,1,1767,1677,0
,3,2,1932,504,351,2,1,1,1932,504,0,,2,3,489,615,208,3,1,1,489,615,0,,3,3,1740,1701,219,3,1,1,1740,1701,0
,3,2,2019,504,293,2,1,1,2019,504,0,,2,3,402,594,199,3,1,1,402,594,0,,3,3,1767,1500,224,3,1,1,1767,1500,0
,3,2,2052,504,308,2,1,1,2052,504,0,,2,3,402,555,202,3,1,1,402,555,0,,3,3,1701,1512,213,3,1,1,1701,1512,0
,3,2,2130,531,315,2,1,1,2130,531,0,,2,3,366,531,208,3,1,1,366,531,0,,3,3,1695,1479,237,3,1,1,1695,1479,0
,3,2,2181,549,283,2,1,1,2181,549,0,,2,3,348,597,212,3,1,1,348,597,0,,3,3,1686,1398,225,3,1,1,1686,1398,0
,3,2,2265,591,265,2,1,1,2265,591,0,,2,3,294,585,203,3,1,1,294,585,0,,3,3,1734,1404,232,3,1,1,1734,1404,0
,3,2,2325,426,255,2,1,1,2325,426,0,,2,3,339,780,204,3,1,1,339,780,0,,3,3,1719,1347,230,3,1,1,1719,1347,0
,3,2,2538,516,279,2,1,1,2538,516,0,,2,3,471,858,205,3,1,1,471,858,0,,3,3,1749,1296,242,3,1,1,1749,1296,0
,3,2,2559,615,314,2,1,1,2559,615,0,,2,3,516,918,202,3,1,1,516,918,0,,3,3,1785,1218,231,3,1,1,1785,1218,0
,3,2,2589,660,296,2,1,1,2589,660,0,,2,3,510,1014,206,3,1,1,510,1014,0,,3,3,1836,1170,221,3,1,1,1836,1170,0
,3,2,2484,657,298,2,1,1,2484,657,0,,2,3,612,978,204,3,1,1,612,978,0,,3,3,1887,1227,233,3,1,1,1887,1227,0
,3,2,2373,657,252,2,1,1,2373,657,0,,2,3,711,930,205,3,1,1,711,930,0,,3,3,1857,1281,229,3,1,1,1857,1281,0
,3,2,2346,609,263,2,1,1,2346,609,0,,2,3,660,1083,202,3,1,1,660,1083,0,,3,3,1812,1341,219,3,1,1,1812,1341,0
,3,2,2028,405,302,2,1,1,2028,405,0,,2,3,597,1041,207,3,1,1,597,1041,0,,3,3,1806,1446,234,3,1,1,1806,1446,0
,4,2,1926,399,255,2,1,1,1926,399,0,,2,3,561,1104,203,3,1,1,561,1104,0,,3,3,1863,1524,225,3,1,1,1863,1524,0
,4,2,2040,357,238,2,1,1,2040,357,0,,2,3,558,1164,205,3,1,1,558,1164,0,,3,3,1863,1464,245,3,1,1,1863,1464,0
,4,2,2136,366,250,2,1,1,2136,366,0,,2,3,573,1230,198,3,1,1,573,1230,0,,3,3,1902,1452,219,3,1,1,1902,1452,0
,4,2,2166,399,285,2,1,1,2166,399,0,,2,3,507,1218,200,3,1,1,507,1218,0,,3,3,1899,1371,233,3,1,1,1899,1371,0
,4,2,2211,384,282,2,1,1,2211,384,0,,2,3,507,1143,204,3,1,1,507,1143,0,,3,3,1896,1305,252,3,1,1,1896,1305,0
,4,2,2199,336,260,2,1,1,2199,336,0,,2,3,489,1116,203,3,1,1,489,1116,0,,3,3,1944,1272,328,3,1,1,1944,1272,0
,4,2,2265,348,246,2,1,1,2265,348,0,,2,3,414,1107,204,3,1,1,414,1107,0,,3,3,1947,1215,224,3,1,1,1947,1215,0
,4,2,2265,375,260,2,1,1,2265,375,0,,2,3,366,1290,199,3,1,1,366,1290,0,,3,3,1962,1167,211,3,1,1,1962,1167,0
,4,2,2226,438,328,2,1,1,2226,438,0,,2,3,432,1353,206,3,1,1,432,1353,0,,3,3,1980,1083,223,3,1,1,1980,1083,0
,4,2,2415,390,243,2,1,1,2415,390,0,,2,3,474,1455,202,3,1,1,474,1455,0,,3,3,2016,1053,221,3,1,1,2016,1053,0
,4,2,3003,1743,237,2,1,1,3003,1743,0,,2,3,816,1266,200,3,1,1,816,1266,0,,3,3,1773,1089,215,3,1,1,1773,1089,0
,4,2,2772,1995,243,2,1,1,2772,1995,0,,2,3,822,1176,202,3,1,1,822,1176,0,,3,3,1749,1125,237,3,1,1,1749,1125,0
,1,3,147,2529,203,3,1,1,147,2529,0,,2,3,846,1143,200,3,1,1,846,1143,0,,3,3,1695,1245,239,3,1,1,1695,1245,0
,1,3,477,2571,202,3,1,1,477,2571,0,,2,3,870,1041,209,3,1,1,870,1041,0,,3,3,1812,1104,220,3,1,1,1812,1104,0
,1,3,462,2454,209,3,1,1,462,2454,0,,2,3,960,891,205,3,1,1,960,891,0,,3,3,1845,1071,234,3,1,1,1845,1071,0
,1,3,222,2325,214,3,1,1,222,2325,0,,2,3,1065,828,204,3,1,1,1065,828,0,,3,3,1890,1104,218,3,1,1,1890,1104,0
,1,3,336,2160,226,3,1,1,336,2160,0,,2,3,1101,774,203,3,1,1,1101,774,0,,3,3,1833,1011,235,3,1,1,1833,1011,0
,1,3,330,2211,202,3,1,1,330,2211,0,,2,3,1179,933,203,3,1,1,1179,933,0,,3,3,1830,960,232,3,1,1,1830,960,0
,1,3,354,2001,214,3,1,1,354,2001,0,,2,3,1575,696,199,3,1,1,1575,696,0,,3,3,1770,1014,210,3,1,1,1770,1014,0
,1,3,198,1989,218,3,1,1,198,1989,0,,2,3,1299,561,208,3,1,1,1299,561,0,,3,3,1878,864,211,3,1,1,1878,864,0
,1,3,372,1809,203,3,1,1,372,1809,0,,2,3,1347,492,199,3,1,1,1347,492,0,,3,3,2118,1368,216,3,1,1,2118,1368,0
,1,3,216,1566,205,3,1,1,216,1566,0,,2,3,1368,435,203,3,1,1,1368,435,0,,3,3,2040,1434,213,3,1,1,2040,1434,0
,1,3,192,1521,204,3,1,1,192,1521,0,,2,3,1878,525,200,3,1,1,1878,525,0,,3,3,2055,1380,275,3,1,1,2055,1380,0
,1,3,261,1485,211,3,1,1,261,1485,0,,2,3,1851,363,206,3,1,1,1851,363,0,,3,3,2133,1299,243,3,1,1,2133,1299,0
,1,3,327,1485,207,3,1,1,327,1485,0,,2,3,1872,159,200,3,1,1,1872,159,0,,3,3,2250,1272,231,3,1,1,2250,1272,0
,1,3,345,1512,207,3,1,1,345,1512,0,,2,3,300,858,199,3,1,1,300,858,0,,3,3,2298,1209,222,3,1,1,2298,1209,0
,1,3,96,1227,208,3,1,1,96,1227,0,,2,3,606,663,203,3,1,1,606,663,0,,3,3,2253,1158,208,3,1,1,2253,1158,0
,1,3,261,1167,206,3,1,1,261,1167,0,,2,3,639,627,206,3,1,1,639,627,0,,3,3,2229,1191,223,3,1,1,2229,1191,0
,1,3,327,1197,202,3,1,1,327,1197,0,,3,3,1446,867,200,3,1,1,1446,867,0,,3,3,2190,1113,248,3,1,1,2190,1113,0
,1,3,132,1023,204,3,1,1,132,1023,0,,3,3,1485,939,205,3,1,1,1485,939,0,,3,3,2151,1158,224,3,1,1,2151,1158,0
,1,3,84,948,207,3,1,1,84,948,0,,3,3,1425,936,202,3,1,1,1425,936,0,,3,3,2133,1200,223,3,1,1,2133,1200,0
,1,3,159,876,217,3,1,1,159,876,0,,3,3,1329,1011,209,3,1,1,1329,1011,0,,3,3,2082,1185,231,3,1,1,2082,1185,0
,1,3,123,798,202,3,1,1,123,798,0,,3,3,1266,1017,203,3,1,1,1266,1017,0,,3,3,2091,1140,239,3,1,1,2091,1140,0
,1,3,246,402,212,3,1,1,246,402,0,,3,3,1257,1203,201,3,1,1,1257,1203,0,,3,3,2100,1095,224,3,1,1,2100,1095,0
,1,3,777,624,210,3,1,1,777,624,0,,3,3,1224,1143,201,3,1,1,1224,1143,0,,3,3,2217,1050,218,3,1,1,2217,1050,0
,1,3,771,1026,212,3,1,1,771,1026,0,,3,3,1212,1212,203,3,1,1,1212,1212,0,,3,3,2127,906,224,3,1,1,2127,906,0
,1,3,330,1470,206,3,1,1,330,1470,0,,3,3,1146,1245,200,3,1,1,1146,1245,0,,3,3,2019,951,219,3,1,1,2019,951,0
,1,3,348,1512,210,3,1,1,348,1512,0,,3,3,1140,1305,201,3,1,1,1140,1305,0,,3,3,2643,654,214,3,1,1,2643,654,0
,1,3,402,1563,204,3,1,1,402,1563,0,,3,3,1173,1293,197,3,1,1,1173,1293,0,,3,3,2778,636,220,3,1,1,2778,636,0
,1,3,138,1011,209,3,1,1,138,1011,0,,3,3,1236,1302,199,3,1,1,1236,1302,0,,3,3,2847,555,219,3,1,1,2847,555,0
,1,3,498,135,211,3,1,1,498,135,0,,3,3,1137,1368,203,3,1,1,1137,1368,0,,3,3,2880,453,227,3,1,1,2880,453,0
,1,3,441,2103,206,3,1,1,441,2103,0,,3,3,1170,1401,206,3,1,1,1170,1401,0,,3,3,2787,444,253,3,1,1,2787,444,0
,1,3,318,2166,204,3,1,1,318,2166,0,,3,3,1212,1425,201,3,1,1,1212,1425,0,,3,3,2754,573,235,3,1,1,2754,573,0
,1,3,132,1533,207,3,1,1,132,1533,0,,3,3,1245,1410,203,3,1,1,1245,1410,0,,3,3,2901,399,235,3,1,1,2901,399,0
,1,3,144,1695,205,3,1,1,144,1695,0,,3,3,1296,1428,205,3,1,1,1296,1428,0,,3,3,2958,435,235,3,1,1,2958,435,0
,1,3,177,1719,207,3,1,1,177,1719,0,,3,3,1290,1386,204,3,1,1,1290,1386,0,,3,3,2958,486,226,3,1,1,2958,486,0
,1,3,390,1566,208,3,1,1,390,1566,0,,3,3,1371,1416,205,3,1,1,1371,1416,0,,3,3,2958,528,233,3,1,1,2958,528,0
,1,3,333,1473,205,3,1,1,333,1473,0,,3,3,1428,1446,207,3,1,1,1428,1446,0,,3,3,3003,468,233,3,1,1,3003,468,0
,1,3,354,1512,205,3,1,1,354,1512,0,,3,3,2256,1131,200,3,1,1,2256,1131,0,,3,3,3015,525,231,3,1,1,3015,525,0
,1,3,48,627,206,3,1,1,48,627,0,,3,3,2295,1077,205,3,1,1,2295,1077,0,,3,3,3105,444,226,3,1,1,3105,444,0
,1,3,279,1503,211,3,1,1,279,1503,0,,3,3,2289,1023,201,3,1,1,2289,1023,0,,3,3,3063,420,232,3,1,1,3063,420,0
,1,3,222,1575,206,3,1,1,222,1575,0,,3,3,2265,1068,207,3,1,1,2265,1068,0,,3,3,3114,558,228,3,1,1,3114,558,0
,1,3,123,1548,208,3,1,1,123,1548,0,,3,3,2226,1005,201,3,1,1,2226,1005,0,,3,3,3081,576,231,3,1,1,3081,576,0
,1,3,450,1875,210,3,1,1,450,1875,0,,3,3,2184,1062,199,3,1,1,2184,1062,0,,3,3,3018,639,225,3,1,1,3018,639,0
,1,3,480,1905,206,3,1,1,480,1905,0,,3,3,2151,1017,213,3,1,1,2151,1017,0,,3,3,2952,678,223,3,1,1,2952,678,0
,1,3,441,2421,200,3,1,1,441,2421,0,,3,3,1581,885,208,3,1,1,1581,885,0,,3,3,2922,660,235,3,1,1,2922,660,0
,1,3,483,2469,205,3,1,1,483,2469,0,,3,3,1587,834,204,3,1,1,1587,834,0,,3,3,2925,873,214,3,1,1,2925,873,0
,1,3,408,2529,211,3,1,1,408,2529,0,,3,3,1608,798,205,3,1,1,1608,798,0,,3,3,3015,816,222,3,1,1,3015,816,0
,2,3,72,264,200,3,1,1,72,264,0,,3,3,1632,852,202,3,1,1,1632,852,0,,3,3,3009,876,214,3,1,1,3009,876,0
,2,3,48,336,212,3,1,1,48,336,0,,3,3,1710,855,201,3,1,1,1710,855,0,,3,3,3147,816,231,3,1,1,3147,816,0
,2,3,168,327,203,3,1,1,168,327,0,,3,3,1713,783,207,3,1,1,1713,783,0,,3,3,3207,801,210,3,1,1,3207,801,0
,2,3,237,306,205,3,1,1,237,306,0,,3,3,1749,750,198,3,1,1,1749,750,0,,3,3,3069,663,224,3,1,1,3069,663,0
,2,3,309,288,208,3,1,1,309,288,0,,3,3,1866,828,204,3,1,1,1866,828,0,,3,3,3081,732,221,3,1,1,3081,732,0
,2,3,672,303,200,3,1,1,672,303,0,,3,3,1803,795,203,3,1,1,1803,795,0,,3,3,3150,705,219,3,1,1,3150,705,0
,2,3,900,663,206,3,1,1,900,663,0,,3,3,1902,930,203,3,1,1,1902,930,0,,3,3,3174,633,217,3,1,1,3174,633,0
,2,3,645,723,201,3,1,1,645,723,0,,3,3,1923,885,202,3,1,1,1923,885,0,,3,3,3294,609,223,3,1,1,3294,609,0
,2,3,663,687,213,3,1,1,663,687,0,,3,3,1947,924,200,3,1,1,1947,924,0,,3,3,3378,720,213,3,1,1,3378,720,0
,2,3,555,681,200,3,1,1,555,681,0,,3,3,1983,843,206,3,1,1,1983,843,0,,3,3,3351,747,232,3,1,1,3351,747,0
,2,3,501,681,204,3,1,1,501,681,0,,3,3,2031,870,202,3,1,1,2031,870,0,,3,3,3270,711,230,3,1,1,3270,711,0
,2,3,294,618,207,3,1,1,294,618,0,,3,3,2031,930,203,3,1,1,2031,930,0,,3,3,3333,471,223,3,1,1,3333,471,0
,2,3,276,678,202,3,1,1,276,678,0,,3,3,2154,933,202,3,1,1,2154,933,0,,3,3,2841,885,219,3,1,1,2841,885,0
,2,3,123,708,202,3,1,1,123,708,0,,3,3,2184,897,201,3,1,1,2184,897,0,,3,3,2694,849,218,3,1,1,2694,849,0
,2,3,51,654,204,3,1,1,51,654,0,,3,3,2238,945,202,3,1,1,2238,945,0,,3,3,3480,1260,218,3,1,1,3480,1260,0
,2,3,48,837,204,3,1,1,48,837,0,,3,3,2190,972,202,3,1,1,2190,972,0,,3,3,3504,1377,214,3,1,1,3504,1377,0
,2,3,288,723,206,3,1,1,288,723,0,,3,3,2175,1122,206,3,1,1,2175,1122,0,,3,3,3438,1347,211,3,1,1,3438,1347,0
,2,3,45,924,201,3,1,1,45,924,0,,3,3,2148,1164,204,3,1,1,2148,1164,0,,3,3,3384,1386,209,3,1,1,3384,1386,0
,2,3,207,888,197,3,1,1,207,888,0,,3,3,2178,1212,202,3,1,1,2178,1212,0,,3,3,3435,1263,214,3,1,1,3435,1263,0
,2,3,30,1026,204,3,1,1,30,1026,0,,3,3,2031,1221,201,3,1,1,2031,1221,0,,3,3,3333,1311,211,3,1,1,3333,1311,0
,2,3,72,1041,200,3,1,1,72,1041,0,,3,3,2004,1179,212,3,1,1,2004,1179,0,,3,3,3267,1290,216,3,1,1,3267,1290,0
,2,3,54,1095,204,3,1,1,54,1095,0,,3,3,2013,1119,203,3,1,1,2013,1119,0,,3,3,3303,1239,216,3,1,1,3303,1239,0
,2,3,30,1137,204,3,1,1,30,1137,0,,3,3,1935,1146,203,3,1,1,1935,1146,0,,3,3,3237,1197,225,3,1,1,3237,1197,0
,2,3,156,1110,199,3,1,1,156,1110,0,,3,3,1932,1209,205,3,1,1,1932,1209,0,,3,3,3210,1086,215,3,1,1,3210,1086,0
,2,3,225,1041,204,3,1,1,225,1041,0,,3,3,1851,1221,203,3,1,1,1851,1221,0,,3,3,3177,1086,240,3,1,1,3177,1086,0
,2,3,279,1071,205,3,1,1,279,1071,0,,3,3,1848,1155,203,3,1,1,1848,1155,0,,3,3,3108,1020,215,3,1,1,3108,1020,0
,2,3,321,1041,201,3,1,1,321,1041,0,,3,3,1794,1155,205,3,1,1,1794,1155,0,,3,3,3093,1239,220,3,1,1,3093,1239,0
,2,3,324,1074,205,3,1,1,324,1074,0,,3,3,1833,1083,202,3,1,1,1833,1083,0,,3,3,2913,1260,219,3,1,1,2913,1260,0
,2,3,750,1098,208,3,1,1,750,1098,0,,3,3,1911,1068,207,3,1,1,1911,1068,0,,3,3,2868,1074,222,3,1,1,2868,1074,0
,2,3,384,1203,208,3,1,1,384,1203,0,,3,3,1917,1014,206,3,1,1,1917,1014,0,,3,3,2733,1083,227,3,1,1,2733,1083,0
,2,3,378,1257,207,3,1,1,378,1257,0,,3,3,1872,978,202,3,1,1,1872,978,0,,3,3,2781,1077,243,3,1,1,2781,1077,0
,2,3,453,1290,200,3,1,1,453,1290,0,,3,3,1749,921,207,3,1,1,1749,921,0,,3,3,2439,1224,216,3,1,1,2439,1224,0
,2,3,546,1185,205,3,1,1,546,1185,0,,3,3,1755,1002,204,3,1,1,1755,1002,0,,3,3,2460,1182,229,3,1,1,2460,1182,0
,2,3,411,1344,203,3,1,1,411,1344,0,,3,3,1680,933,200,3,1,1,1680,933,0,,3,3,2613,1194,219,3,1,1,2613,1194,0
,2,3,315,1350,204,3,1,1,315,1350,0,,3,3,1671,984,207,3,1,1,1671,984,0,,3,3,2652,1128,226,3,1,1,2652,1128,0
,2,3,282,1359,205,3,1,1,282,1359,0,,3,3,1662,1026,203,3,1,1,1662,1026,0,,3,3,2694,1197,222,3,1,1,2694,1197,0
,2,3,255,1326,204,3,1,1,255,1326,0,,3,3,1626,972,203,3,1,1,1626,972,0,,3,3,2367,1086,218,3,1,1,2367,1086,0
,2,3,261,1278,207,3,1,1,261,1278,0,,3,3,1551,999,206,3,1,1,1551,999,0,,3,3,2625,882,223,3,1,1,2625,882,0
,2,3,195,1302,203,3,1,1,195,1302,0,,3,3,1386,1167,210,3,1,1,1386,1167,0,,3,3,2394,546,244,3,1,1,2394,546,0
,2,3,144,1266,206,3,1,1,144,1266,0,,3,3,1374,1140,203,3,1,1,1374,1140,0,,3,3,2058,690,233,3,1,1,2058,690,0
,2,3,69,1284,198,3,1,1,69,1284,0,,3,3,1413,1113,201,3,1,1,1413,1113,0,,3,3,1944,756,217,3,1,1,1944,756,0
,2,3,291,1407,204,3,1,1,291,1407,0,,3,3,1476,1065,204,3,1,1,1476,1065,0,,3,3,2646,414,238,3,1,1,2646,414,0
,2,3,333,1407,213,3,1,1,333,1407,0,,3,3,1539,1092,204,3,1,1,1539,1092,0,,3,3,2928,1107,225,3,1,1,2928,1107,0
,2,3,291,1449,207,3,1,1,291,1449,0,,3,3,1584,1098,206,3,1,1,1584,1098,0,,3,3,2808,1314,227,3,1,1,2808,1314,0
,2,3,327,1476,214,3,1,1,327,1476,0,,3,3,1626,1077,210,3,1,1,1626,1077,0,,3,3,2772,1404,227,3,1,1,2772,1404,0
,2,3,408,1515,205,3,1,1,408,1515,0,,3,3,1716,1080,202,3,1,1,1716,1080,0,,3,3,2760,1302,220,3,1,1,2760,1302,0
,2,3,441,1506,205,3,1,1,441,1506,0,,3,3,1692,1122,199,3,1,1,1692,1122,0,,3,3,2700,1356,239,3,1,1,2700,1356,0
,2,3,438,1620,207,3,1,1,438,1620,0,,3,3,1371,1485,209,3,1,1,1371,1485,0,,3,3,2694,1278,210,3,1,1,2694,1278,0
,2,3,459,1683,205,3,1,1,459,1683,0,,3,3,1305,1497,208,3,1,1,1305,1497,0,,3,3,2610,1338,225,3,1,1,2610,1338,0
,2,3,378,1662,203,3,1,1,378,1662,0,,3,3,1227,1506,201,3,1,1,1227,1506,0,,3,3,2541,1383,224,3,1,1,2541,1383,0
,2,3,312,1614,204,3,1,1,312,1614,0,,3,3,1170,1470,202,3,1,1,1170,1470,0,,3,3,2517,1434,221,3,1,1,2517,1434,0
,2,3,285,1671,205,3,1,1,285,1671,0,,3,3,1128,1479,201,3,1,1,1128,1479,0,,3,3,2478,1335,228,3,1,1,2478,1335,0
,2,3,165,1764,199,3,1,1,165,1764,0,,3,3,1029,1473,203,3,1,1,1029,1473,0,,3,3,2406,1662,212,3,1,1,2406,1662,0
,2,3,273,1890,206,3,1,1,273,1890,0,,3,3,1017,1548,202,3,1,1,1017,1548,0,,3,3,2469,1602,220,3,1,1,2469,1602,0
,2,3,306,1917,200,3,1,1,306,1917,0,,3,3,951,1635,201,3,1,1,951,1635,0,,3,3,2640,1725,220,3,1,1,2640,1725,0
,2,3,426,1932,206,3,1,1,426,1932,0,,3,3,969,1647,201,3,1,1,969,1647,0,,3,3,2745,1692,224,3,1,1,2745,1692,0
,2,3,426,1962,203,3,1,1,426,1962,0,,3,3,903,1671,199,3,1,1,903,1671,0,,3,3,2805,1638,207,3,1,1,2805,1638,0
,2,3,405,1998,208,3,1,1,405,1998,0,,3,3,879,1746,197,3,1,1,879,1746,0,,3,3,2802,1530,215,3,1,1,2802,1530,0
,2,3,567,1953,206,3,1,1,567,1953,0,,3,3,900,1746,195,3,1,1,900,1746,0,,3,3,2898,1605,211,3,1,1,2898,1605,0
,2,3,591,2073,212,3,1,1,591,2073,0,,3,3,960,1707,200,3,1,1,960,1707,0,,3,3,2907,1521,219,3,1,1,2907,1521,0
,2,3,537,2064,204,3,1,1,537,2064,0,,3,3,1041,1698,196,3,1,1,1041,1698,0,,3,3,3030,1515,225,3,1,1,3030,1515,0
,2,3,543,2136,202,3,1,1,543,2136,0,,3,3,1083,1584,204,3,1,1,1083,1584,0,,3,3,3069,1437,219,3,1,1,3069,1437,0
,2,3,546,2181,207,3,1,1,546,2181,0,,3,3,1155,1620,202,3,1,1,1155,1620,0,,3,3,3126,1419,216,3,1,1,3126,1419,0
,2,3,540,2199,205,3,1,1,540,2199,0,,3,3,1188,1533,200,3,1,1,1188,1533,0,,3,3,3192,1440,225,3,1,1,3192,1440,0
,2,3,534,2235,201,3,1,1,534,2235,0,,3,3,1224,1578,202,3,1,1,1224,1578,0,,3,3,3264,1404,218,3,1,1,3264,1404,0
,2,3,456,2175,209,3,1,1,456,2175,0,,3,3,1266,1611,200,3,1,1,1266,1611,0,,3,3,2607,1986,227,3,1,1,2607,1986,0
,2,3,375,2157,204,3,1,1,375,2157,0,,3,3,1335,1635,210,3,1,1,1335,1635,0,,3,3,2673,1923,214,3,1,1,2673,1923,0
,2,3,396,2250,199,3,1,1,396,2250,0,,3,3,1392,1662,201,3,1,1,1392,1662,0,,3,3,2694,2028,239,3,1,1,2694,2028,0
,2,3,465,2313,205,3,1,1,465,2313,0,,3,3,1410,1563,202,3,1,1,1410,1563,0,,3,3,2616,2064,221,3,1,1,2616,2064,0
,2,3,477,2352,205,3,1,1,477,2352,0,,3,3,1368,1578,208,3,1,1,1368,1578,0,,3,3,2658,2085,216,3,1,1,2658,2085,0
,2,3,522,2346,204,3,1,1,522,2346,0,,3,3,1443,1500,201,3,1,1,1443,1500,0,,3,3,2682,2136,221,3,1,1,2682,2136,0
,2,3,510,2292,208,3,1,1,510,2292,0,,3,3,1497,1461,202,3,1,1,1497,1461,0,,3,3,2745,2112,223,3,1,1,2745,2112,0
,2,3,555,2292,206,3,1,1,555,2292,0,,3,3,1536,1464,207,3,1,1,1536,1464,0,,3,3,2634,2118,224,3,1,1,2634,2118,0
,2,3,579,2298,205,3,1,1,579,2298,0,,3,3,1554,1515,202,3,1,1,1554,1515,0,,3,3,2607,2190,228,3,1,1,2607,2190,0
,2,3,615,2316,202,3,1,1,615,2316,0,,3,3,1494,1578,204,3,1,1,1494,1578,0,,3,3,2556,2100,218,3,1,1,2556,2100,0
,2,3,615,2370,204,3,1,1,615,2370,0,,3,3,1635,1440,204,3,1,1,1635,1440,0,,3,3,2541,2163,212,3,1,1,2541,2163,0
,2,3,663,2439,200,3,1,1,663,2439,0,,3,3,1539,1407,203,3,1,1,1539,1407,0,,3,3,2496,2190,234,3,1,1,2496,2190,0
,2,3,636,2469,202,3,1,1,636,2469,0,,3,3,1626,1362,216,3,1,1,1626,1362,0,,3,3,2442,2229,218,3,1,1,2442,2229,0
,2,3,666,2496,206,3,1,1,666,2496,0,,3,3,1710,1368,207,3,1,1,1710,1368,0,,3,3,2346,2325,207,3,1,1,2346,2325,0
,2,3,768,2529,204,3,1,1,768,2529,0,,3,3,1722,1293,209,3,1,1,1722,1293,0,,3,3,2319,2472,219,3,1,1,2319,2472,0
,2,3,564,2463,213,3,1,1,564,2463,0,,3,3,1710,1263,201,3,1,1,1710,1263,0,,3,3,2310,2601,211,3,1,1,2310,2601,0
,2,3,531,2406,202,3,1,1,531,2406,0,,3,3,1770,1218,208,3,1,1,1770,1218,0,,3,3,2250,2595,223,3,1,1,2250,2595,0
,2,3,633,2577,199,3,1,1,633,2577,0,,3,3,1767,1176,204,3,1,1,1767,1176,0,,3,3,2277,2649,211,3,1,1,2277,2649,0
,2,3,597,2646,200,3,1,1,597,2646,0,,3,3,1815,1287,205,3,1,1,1815,1287,0,,3,3,2817,1899,216,3,1,1,2817,1899,0
,2,3,534,2616,201,3,1,1,534,2616,0,,3,3,1821,1332,201,3,1,1,1821,1332,0,,3,3,2889,1845,221,3,1,1,2889,1845,0
,2,3,372,2634,205,3,1,1,372,2634,0,,3,3,1740,1449,199,3,1,1,1740,1449,0,,3,3,2796,1815,217,3,1,1,2796,1815,0
,2,3,342,2589,205,3,1,1,342,2589,0,,3,3,1770,1452,201,3,1,1,1770,1452,0,,3,3,2946,1821,225,3,1,1,2946,1821,0
,2,3,36,2589,200,3,1,1,36,2589,0,,3,3,1809,1545,205,3,1,1,1809,1545,0,,3,3,2961,1926,217,3,1,1,2961,1926,0
,2,3,75,2376,205,3,1,1,75,2376,0,,3,3,1752,1554,202,3,1,1,1752,1554,0,,3,3,3045,1644,223,3,1,1,3045,1644,0
