,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Her2+ IDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S11-32228_,,,,,,,,,,,,M-S11-32228_1,,,,,,,,,,,,M-S11-32228_3,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel)
,8,1,2088,1521,379,1,1,1,2088,1521,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2157,1479,404,1,1,1,2157,1479,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2013,1527,339,1,1,1,2013,1527,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1806,1626,394,1,1,1,1806,1626,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1833,1614,392,1,1,1,1833,1614,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1773,1659,375,1,1,1,1773,1659,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1731,1698,347,1,1,1,1731,1698,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1767,1722,305,1,1,1,1767,1722,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1806,1722,349,1,1,1,1806,1722,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1812,1785,386,1,1,1,1812,1785,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1743,1764,312,1,1,1,1743,1764,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1761,1806,348,1,1,1,1761,1806,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1848,1800,365,1,1,1,1848,1800,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1839,1860,386,1,1,1,1839,1860,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1827,1896,349,1,1,1,1827,1896,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1881,1890,431,1,1,1,1881,1890,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1902,1890,326,1,1,1,1902,1890,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1905,1863,345,1,1,1,1905,1863,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1797,1857,419,1,1,1,1797,1857,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1740,1866,404,1,1,1,1740,1866,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1707,1848,346,1,1,1,1707,1848,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1650,1953,351,1,1,1,1650,1953,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1674,1980,305,1,1,1,1674,1980,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1707,1971,363,1,1,1,1707,1971,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1752,1968,377,1,1,1,1752,1968,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1806,1998,424,1,1,1,1806,1998,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1818,1971,473,1,1,1,1818,1971,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1857,1977,346,1,1,1,1857,1977,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1908,1947,321,1,1,1,1908,1947,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1929,1986,376,1,1,1,1929,1986,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2052,1908,307,1,1,1,2052,1908,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2136,1905,444,1,1,1,2136,1905,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2166,1950,375,1,1,1,2166,1950,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2085,1989,388,1,1,1,2085,1989,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1983,2061,396,1,1,1,1983,2061,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1950,2070,359,1,1,1,1950,2070,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1920,2076,348,1,1,1,1920,2076,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1977,2121,346,1,1,1,1977,2121,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2085,2130,279,1,1,1,2085,2130,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1974,2175,293,1,1,1,1974,2175,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1929,2211,425,1,1,1,1929,2211,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1956,2238,401,1,1,1,1956,2238,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1917,2277,359,1,1,1,1917,2277,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1860,2154,342,1,1,1,1860,2154,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1809,2091,390,1,1,1,1809,2091,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1833,2076,279,1,1,1,1833,2076,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1695,2037,403,1,1,1,1695,2037,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1689,2061,273,1,1,1,1689,2061,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1632,2001,303,1,1,1,1632,2001,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1608,2019,364,1,1,1,1608,2019,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1569,2013,358,1,1,1,1569,2013,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1563,2052,343,1,1,1,1563,2052,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1584,2100,388,1,1,1,1584,2100,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1695,2115,230,1,1,1,1695,2115,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1710,2142,425,1,1,1,1710,2142,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1659,2205,320,1,1,1,1659,2205,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1593,2259,342,1,1,1,1593,2259,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1503,2205,373,1,1,1,1503,2205,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1488,2193,349,1,1,1,1488,2193,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1674,2349,299,1,1,1,1674,2349,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1755,2262,417,1,1,1,1755,2262,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1842,2325,410,1,1,1,1842,2325,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1935,2391,320,1,1,1,1935,2391,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1965,2418,372,1,1,1,1965,2418,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1992,2433,300,1,1,1,1992,2433,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2031,2499,416,1,1,1,2031,2499,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2112,2433,334,1,1,1,2112,2433,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2106,2388,371,1,1,1,2106,2388,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1869,2484,249,1,1,1,1869,2484,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1740,2532,396,1,1,1,1740,2532,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1440,2364,289,1,1,1,1440,2364,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1473,2355,302,1,1,1,1473,2355,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1341,2409,216,1,1,1,1341,2409,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1383,2604,268,1,1,1,1383,2604,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1443,2589,257,1,1,1,1443,2589,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1200,2697,294,1,1,1,1200,2697,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1134,2676,374,1,1,1,1134,2676,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1131,2631,333,1,1,1,1131,2631,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1275,2736,323,1,1,1,1275,2736,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1317,2745,238,1,1,1,1317,2745,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,1431,2019,288,1,1,1,1431,2019,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,327,2163,426,1,1,1,327,2163,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,249,2184,288,1,1,1,249,2184,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,132,2166,388,1,1,1,132,2166,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,330,2508,465,1,1,1,330,2508,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2298,1617,393,1,1,1,2298,1617,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2286,1581,408,1,1,1,2286,1581,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2313,1560,379,1,1,1,2313,1560,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2277,1515,389,1,1,1,2277,1515,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2370,1503,350,1,1,1,2370,1503,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2361,1449,372,1,1,1,2361,1449,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2397,1485,282,1,1,1,2397,1485,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2418,1440,327,1,1,1,2418,1440,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2418,1380,371,1,1,1,2418,1380,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2448,1368,342,1,1,1,2448,1368,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2388,1371,287,1,1,1,2388,1371,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2355,1305,320,1,1,1,2355,1305,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2403,1299,294,1,1,1,2403,1299,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2373,1260,369,1,1,1,2373,1260,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2403,1239,371,1,1,1,2403,1239,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2442,1224,314,1,1,1,2442,1224,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2466,1281,334,1,1,1,2466,1281,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2511,1293,381,1,1,1,2511,1293,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2478,1317,257,1,1,1,2478,1317,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2499,1335,278,1,1,1,2499,1335,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2535,1344,349,1,1,1,2535,1344,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2517,1407,372,1,1,1,2517,1407,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2550,1422,319,1,1,1,2550,1422,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2505,1476,286,1,1,1,2505,1476,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2535,1476,347,1,1,1,2535,1476,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2589,1464,350,1,1,1,2589,1464,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2598,1482,426,1,1,1,2598,1482,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2598,1527,369,1,1,1,2598,1527,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2643,1512,465,1,1,1,2643,1512,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2670,1485,447,1,1,1,2670,1485,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2703,1452,412,1,1,1,2703,1452,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2646,1440,296,1,1,1,2646,1440,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2637,1410,289,1,1,1,2637,1410,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2664,1413,274,1,1,1,2664,1413,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2643,1368,355,1,1,1,2643,1368,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2745,1500,408,1,1,1,2745,1500,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2688,1566,388,1,1,1,2688,1566,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2727,1557,352,1,1,1,2727,1557,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2628,1593,361,1,1,1,2628,1593,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2574,1638,366,1,1,1,2574,1638,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2514,1596,351,1,1,1,2514,1596,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2484,1599,368,1,1,1,2484,1599,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2469,1533,377,1,1,1,2469,1533,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2400,1539,351,1,1,1,2400,1539,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2406,1599,426,1,1,1,2406,1599,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2430,1575,235,1,1,1,2430,1575,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2439,1620,363,1,1,1,2439,1620,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2442,1680,319,1,1,1,2442,1680,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2346,1638,281,1,1,1,2346,1638,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2352,1731,322,1,1,1,2352,1731,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2301,1731,336,1,1,1,2301,1731,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2217,1689,490,1,1,1,2217,1689,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2217,1635,354,1,1,1,2217,1635,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2751,1632,405,1,1,1,2751,1632,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2847,1605,434,1,1,1,2847,1605,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2754,1587,284,1,1,1,2754,1587,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2616,1227,335,1,1,1,2616,1227,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,2679,1215,375,1,1,1,2679,1215,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3183,1980,377,1,1,1,3183,1980,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3228,2034,419,1,1,1,3228,2034,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3261,2043,399,1,1,1,3261,2043,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3285,2034,242,1,1,1,3285,2034,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3330,2046,258,1,1,1,3330,2046,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3372,2025,442,1,1,1,3372,2025,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3369,2109,516,1,1,1,3369,2109,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3414,2085,538,1,1,1,3414,2085,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3384,2142,506,1,1,1,3384,2142,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3432,2124,345,1,1,1,3432,2124,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3411,2172,426,1,1,1,3411,2172,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3450,2154,479,1,1,1,3450,2154,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3417,2292,441,1,1,1,3417,2292,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3399,2325,464,1,1,1,3399,2325,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3426,2358,232,1,1,1,3426,2358,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3450,2328,401,1,1,1,3450,2328,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3504,2298,511,1,1,1,3504,2298,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3474,2265,442,1,1,1,3474,2265,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3495,2121,288,1,1,1,3495,2121,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3264,1884,296,1,1,1,3264,1884,0,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,3162,1851,369,1,1,1,3162,1851,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,702,327,209,4,1,1,702,327,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,678,1572,210,4,1,1,678,1572,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,639,1518,204,4,1,1,639,1518,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,654,1455,206,4,1,1,654,1455,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,723,1455,210,4,1,1,723,1455,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,747,1503,211,4,1,1,747,1503,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,804,1428,203,4,1,1,804,1428,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,831,1524,212,4,1,1,831,1524,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,846,1467,206,4,1,1,846,1467,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,918,1392,204,4,1,1,918,1392,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,939,1338,210,4,1,1,939,1338,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1023,1329,207,4,1,1,1023,1329,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1047,1317,209,4,1,1,1047,1317,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1011,1272,209,4,1,1,1011,1272,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,987,1266,206,4,1,1,987,1266,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1038,1188,204,4,1,1,1038,1188,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,984,1089,212,4,1,1,984,1089,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,927,1050,212,4,1,1,927,1050,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,882,1011,209,4,1,1,882,1011,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,855,1011,207,4,1,1,855,1011,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,879,1065,208,4,1,1,879,1065,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,948,1170,208,4,1,1,948,1170,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,822,1149,207,4,1,1,822,1149,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,735,1116,213,4,1,1,735,1116,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,753,1188,211,4,1,1,753,1188,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,753,1287,204,4,1,1,753,1287,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,729,1329,210,4,1,1,729,1329,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,693,1332,205,4,1,1,693,1332,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,618,1224,211,4,1,1,618,1224,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,666,1179,208,4,1,1,666,1179,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,666,1122,205,4,1,1,666,1122,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,528,1197,210,4,1,1,528,1197,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,513,1119,214,4,1,1,513,1119,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,606,1074,206,4,1,1,606,1074,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,558,1008,207,4,1,1,558,1008,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,561,960,207,4,1,1,561,960,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,612,921,207,4,1,1,612,921,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,669,870,209,4,1,1,669,870,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,660,837,206,4,1,1,660,837,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,717,948,205,4,1,1,717,948,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,711,1005,211,4,1,1,711,1005,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,789,912,207,4,1,1,789,912,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,819,849,209,4,1,1,819,849,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,870,816,205,4,1,1,870,816,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,783,816,206,4,1,1,783,816,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,732,786,207,4,1,1,732,786,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,786,744,205,4,1,1,786,744,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,939,696,208,4,1,1,939,696,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1029,693,209,4,1,1,1029,693,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1011,738,206,4,1,1,1011,738,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1071,825,206,4,1,1,1071,825,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1134,813,210,4,1,1,1134,813,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1131,774,208,4,1,1,1131,774,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1137,690,206,4,1,1,1137,690,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1254,708,207,4,1,1,1254,708,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1230,777,201,4,1,1,1230,777,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1248,894,205,4,1,1,1248,894,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1371,834,207,4,1,1,1371,834,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1452,954,209,4,1,1,1452,954,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1467,1062,206,4,1,1,1467,1062,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1524,1050,211,4,1,1,1524,1050,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1632,1062,207,4,1,1,1632,1062,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1563,1143,204,4,1,1,1563,1143,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1512,1182,207,4,1,1,1512,1182,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1551,1272,210,4,1,1,1551,1272,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1566,1344,216,4,1,1,1566,1344,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1617,1329,209,4,1,1,1617,1329,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1638,1419,208,4,1,1,1638,1419,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1527,1428,219,4,1,1,1527,1428,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1461,1461,212,4,1,1,1461,1461,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1491,1593,206,4,1,1,1491,1593,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1413,1563,211,4,1,1,1413,1563,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1344,1599,205,4,1,1,1344,1599,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1359,1671,210,4,1,1,1359,1671,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1269,1716,202,4,1,1,1269,1716,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1158,1725,208,4,1,1,1158,1725,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1065,1704,206,4,1,1,1065,1704,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1041,1734,201,4,1,1,1041,1734,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,957,1782,207,4,1,1,957,1782,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,921,1746,209,4,1,1,921,1746,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,834,1725,202,4,1,1,834,1725,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,801,1707,206,4,1,1,801,1707,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,705,1662,207,4,1,1,705,1662,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,768,1632,208,4,1,1,768,1632,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,894,1626,209,4,1,1,894,1626,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1017,1680,205,4,1,1,1017,1680,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,996,1605,205,4,1,1,996,1605,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1071,1554,207,4,1,1,1071,1554,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1143,1620,205,4,1,1,1143,1620,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1209,1638,203,4,1,1,1209,1638,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1197,1518,205,4,1,1,1197,1518,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1239,1500,206,4,1,1,1239,1500,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1230,1452,205,4,1,1,1230,1452,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1131,1467,204,4,1,1,1131,1467,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1062,1431,205,4,1,1,1062,1431,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1110,1359,206,4,1,1,1110,1359,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1152,1329,209,4,1,1,1152,1329,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1146,1209,203,4,1,1,1146,1209,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1251,1182,205,4,1,1,1251,1182,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1239,1116,205,4,1,1,1239,1116,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1203,1068,207,4,1,1,1203,1068,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1281,1128,209,4,1,1,1281,1128,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1299,1194,205,4,1,1,1299,1194,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1281,1317,215,4,1,1,1281,1317,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1260,1389,206,4,1,1,1260,1389,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1365,1302,213,4,1,1,1365,1302,0,,,,,,,,,,,,,,,,,,,,,,,,
,7,4,1425,1236,200,4,1,1,1425,1236,0,,,,,,,,,,,,,,,,,,,,,,,,
